SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539274,BLFL        ,Z ,Q,11.42,11.42,11.42,11.42,11.42,10.90,1,10,114.00,
539276,KAYA        ,B ,Q,866.10,905.00,844.30,891.25,899.00,860.95,408,5182,4519571.00,
539278,SYMBIOX     ,XT,Q,0.95,0.95,0.95,0.95,0.95,0.97,3,1100,1045.00,
539287,ORTINLAABS  ,B ,Q,16.00,16.20,14.85,15.15,15.00,15.00,54,15169,237597.00,
539289,MJCO        ,B ,Q,471.00,506.80,466.00,486.90,486.90,467.70,640,12977,6332704.00,
539290,BINDALAGRO  ,B ,Q,23.75,24.50,23.75,23.80,23.80,23.35,53,6292,151571.00,
539291,OZONEWORLD  ,X ,Q,33.25,34.00,33.25,34.00,34.00,32.60,89,5520,184493.00,
539300,AKSPINTEX   ,X ,Q,35.90,35.90,32.80,34.50,34.50,34.50,9,613,20300.00,
539301,ARVSMART    ,B ,Q,164.60,174.00,163.05,168.15,168.25,162.05,157,5456,920322.00,
539302,POWERMECH   ,B ,Q,903.00,967.60,903.00,955.95,960.00,912.15,187,1577,1507132.00,
539309,RAMASTEEL   ,B ,Q,183.00,183.00,169.50,172.25,172.50,168.15,61,4989,866029.00,
539310,TISL        ,M ,Q,1.75,1.75,1.75,1.75,1.75,1.77,6,180000,315000.00,
539313,UTINIFTETF  ,B ,Q,1090.00,1090.00,1090.00,1090.00,1090.00,1093.00,1,10,10900.00,
539331,VETO        ,B ,Q,190.75,200.10,188.95,192.85,192.85,184.35,341,13038,2538678.00,
539332,NAVKARCORP  ,A ,Q,144.50,146.60,143.75,145.90,145.45,142.05,100,4046,589381.00,
539333,PENPEBS     ,B ,Q,76.00,76.00,76.00,76.00,76.00,78.15,1,80,6080.00,
539334,SHREEPUSHK  ,B ,Q,194.00,198.30,194.00,196.40,196.40,194.80,441,40509,7950096.00,
539336,GUJGAS      ,A ,Q,832.40,844.95,820.15,830.75,821.00,830.50,121,1177,980339.00,
539346,SADBHIN     ,B ,Q,120.00,127.80,119.60,120.00,119.75,118.20,126,3512,423562.00,
539351,PRABHAT     ,B ,Q,157.20,161.80,157.20,160.65,160.65,157.90,186,6720,1079620.00,
539353,SWARAJAUTO  ,X ,Q,311.90,311.95,306.50,311.95,311.95,305.85,78,3279,1019700.00,
539354,POLYSPIN    ,X ,Q,123.00,123.00,111.05,118.95,119.95,111.00,13,105,12398.00,
539359,PRITIKAUTO  ,XT,Q,173.00,178.00,170.00,173.55,178.00,173.00,86,60108,10452091.00,
539363,SKC         ,B ,Q,58.00,63.50,53.55,62.75,62.75,57.85,253,88881,5324108.00,
539391,ACME        ,X ,Q,17.90,17.90,16.00,17.55,17.55,18.35,13,2997,48168.00,
539399,BELLACASA   ,B ,Q,175.00,175.00,175.00,175.00,175.00,176.45,3,200,35000.00,
539404,SATIN       ,B ,Q,386.30,397.60,380.20,382.90,382.90,383.00,80,1331,515774.00,
539407,GENCON      ,X ,Q,322.50,322.50,318.00,318.25,318.00,318.30,94,12998,4148590.00,
539410,SIENERGY    ,X ,Q,15.75,15.95,15.50,15.85,15.90,15.70,235,286122,4495977.00,
539428,TEJNAKSH    ,M ,Q,82.00,84.80,82.00,84.00,84.00,81.60,5,9200,768292.00,
539436,COFFEEDAY   ,B ,Q,286.05,294.50,276.15,279.10,279.10,284.70,223,8678,2439860.00,
539437,IDFCBANK    ,A ,Q,41.50,42.60,41.35,42.05,42.05,41.05,2840,1246562,52459504.00,
539447,BEARDSELL   ,B ,Q,30.15,42.00,30.15,38.20,39.00,35.15,10,1845,68779.00,
539448,INDIGO      ,A ,Q,1177.00,1200.00,1167.65,1171.35,1171.35,1169.15,976,29179,34488000.00,
539450,SHK         ,B ,Q,229.55,235.00,229.35,231.25,229.35,230.25,412,9197,2137639.00,
539455,DASL        ,XT,Q,27.10,27.40,26.20,27.35,27.35,27.25,22,3425,92749.00,
539486,GEETANJ     ,XT,Q,1.60,1.60,1.60,1.60,1.60,1.65,3,1277,2043.00,
539487,LICNETFSEN  ,B ,Q,361.65,362.55,361.65,362.55,362.55,364.60,3,9,3259.00,
539516,HDFCNIFETF  ,B ,Q,1110.00,1110.61,1102.28,1102.28,1102.28,1090.74,4,205,226006.00,
539517,SXETF       ,B ,Q,3674.70,3680.00,3674.70,3680.00,3680.00,3655.00,3,5,18384.00,
539518,UDAYJEW     ,X ,Q,73.90,73.90,63.20,67.05,67.00,67.70,63,6947,474788.00,
539520,SHAILJA     ,XT,Q,14.85,14.85,14.15,14.15,14.15,14.85,2,54,766.00,
539523,ALKEM       ,A ,Q,1950.00,1967.00,1950.00,1962.35,1967.00,1946.75,67,252,494401.00,
539524,LALPATHLAB  ,A ,Q,849.50,880.00,841.95,878.35,877.20,849.35,139,1090,941320.00,
539526,SCTL        ,M ,Q,59.80,60.00,59.80,60.00,60.00,57.10,3,6000,359400.00,
539527,CREATIVE    ,X ,Q,369.65,377.00,362.30,362.35,376.45,369.65,16,1071,388464.00,
539528,AAYUSH      ,X ,Q,46.90,50.00,45.05,49.90,49.90,46.95,13,214,10065.00,
539542,LUXIND      ,B ,Q,1814.50,1815.00,1710.00,1716.05,1729.20,1792.60,299,4668,8225425.00,
539544,ABHIINFRA   ,XT,Q,3.25,3.25,3.25,3.25,3.25,3.25,5,1425,4631.00,
539551,NH          ,B ,Q,235.00,235.50,231.60,232.55,232.00,231.00,61,738,172612.00,
539561,ROXY        ,XT,Q,11.57,11.70,11.53,11.57,11.57,12.09,14,15000,173597.00,
539570,OFSTECH     ,M ,Q,17.70,17.70,17.70,17.70,17.70,18.05,1,6000,106200.00,
539593,SHIVA       ,X ,Q,1.20,1.20,1.20,1.20,1.20,1.20,1,1500,1800.00,
539595,NATECO      ,X ,Q,85.60,85.95,69.00,85.10,85.20,85.55,111,25267,2121877.00,
539597,JSLHISAR    ,B ,Q,161.00,163.45,158.95,162.25,162.25,160.25,1317,183667,29705066.00,
539599,KEL         ,X ,Q,18.60,18.60,18.30,18.30,18.30,18.20,3,1020,18672.00,
539620,AINFRA      ,X ,Q,21.45,21.45,21.45,21.45,21.45,21.55,2,200,4290.00,
539636,PRECAM      ,B ,Q,90.10,94.45,89.00,93.25,93.60,88.15,102,3535,326376.00,
539658,TEAMLEASE   ,B ,Q,2673.00,2856.90,2637.05,2820.05,2810.00,2635.55,376,1935,5373824.00,
539661,ACEMEN      ,XT,Q,21.50,21.50,21.50,21.50,21.50,21.50,2,23347,501960.00,
539678,QUICKHEAL   ,B ,Q,289.10,302.00,289.10,295.40,295.40,291.25,822,40913,12123376.00,
539686,KPEL        ,M ,Q,248.00,248.00,216.05,247.45,247.45,235.50,3,9600,2354800.00,
539693,ALORA       ,X ,Q,1.48,1.48,1.48,1.48,1.48,1.51,22,6395,9464.00,
539724,HYPERSOFT   ,X ,Q,7.01,7.60,6.94,7.60,7.60,7.30,10,3493,24311.00,
539725,GOKULAGRO   ,B ,Q,16.05,17.25,16.05,16.40,16.40,15.75,88,38798,646311.00,
539730,FREDUN      ,XT,Q,292.85,292.85,285.50,292.80,291.90,287.15,82,7462,2172885.00,
539739,KTKCPROS3G  ,F ,Q,10.57,10.57,10.57,10.57,10.57,10.56,1,2000,21140.00,
539742,SIMBHALS    ,B ,Q,8.98,10.00,8.98,9.93,9.93,9.46,53,10746,102346.00,
539770,DARJEELING  ,XT,Q,28.55,30.50,28.50,30.20,30.20,29.80,18,1565,46541.00,
539785,PDMJEPAPER  ,B ,Q,25.50,26.20,25.35,25.95,26.15,24.70,47,11311,291227.00,
539787,HCG         ,B ,Q,284.85,288.00,282.95,285.40,288.00,287.35,29,817,233685.00,
539798,UMIYA       ,M ,Q,92.50,99.40,92.10,98.30,99.40,92.40,8,12500,1200437.00,
539799,BHARATWIRE  ,B ,Q,100.00,108.50,100.00,105.10,104.90,99.50,127,10826,1126785.00,
539807,INFIBEAM    ,A ,Q,150.00,156.25,146.05,152.05,152.05,148.55,1815,835818,127170976.00,
539839,FRANKLIN    ,M ,Q,22.95,24.40,22.75,23.65,23.65,22.40,14,60000,1423800.00,
539841,LANCER      ,B ,Q,76.00,78.80,76.00,78.75,78.75,75.05,26,1250,98386.00,
539842,SYSCO       ,M ,Q,11.00,11.00,10.95,10.95,10.95,12.16,2,5000,54875.00,
539843,NINSYS      ,M ,Q,17.00,17.00,17.00,17.00,17.00,17.00,2,15000,255000.00,
539844,EQUITAS     ,A ,Q,155.25,158.30,154.65,156.90,156.90,154.45,671,80344,12588294.00,
539861,SKIL        ,B ,Q,19.00,20.45,19.00,19.70,19.70,19.65,4,419,8357.00,
539871,THYROCARE   ,B ,Q,590.10,606.80,581.40,599.55,597.10,594.80,119,1204,719120.00,
539874,UJJIVAN     ,A ,Q,399.90,406.30,397.40,404.70,404.70,394.95,1125,83687,33717292.00,
539875,RSDFIN      ,X ,Q,48.75,48.75,48.75,48.75,48.75,51.30,1,100,4875.00,
539876,CROMPTON    ,A ,Q,226.00,228.90,223.70,225.40,224.90,224.55,195,7491,1700226.00,
539883,PILANIINVS  ,T ,Q,2400.00,2400.00,2330.00,2366.05,2366.05,2399.80,17,103,246241.00,
539889,PARAGMILK   ,A ,Q,315.95,332.20,315.95,320.65,320.65,313.15,1896,101747,33041187.00,
539910,KOCL        ,XT,Q,0.95,0.95,0.95,0.95,0.95,1.00,4,2200,2090.00,
539917,NAGARFERT   ,B ,Q,14.50,14.75,14.50,14.64,14.64,14.08,191,63239,925494.00,
539939,YASHCHEM    ,M ,Q,80.30,80.95,80.00,80.60,80.60,80.90,9,16875,1355437.00,
539940,MAXVIL      ,B ,Q,65.10,67.30,65.10,66.80,67.00,63.75,103,6625,441286.00,
539944,RXXX1SR2G   ,F ,Q,10.80,10.80,10.80,10.80,10.80,10.80,1,2300,24840.00,
539956,TAALENT     ,XT,Q,222.10,245.40,222.10,242.00,242.00,233.75,75,2354,570051.00,
539957,MGL         ,A ,Q,815.00,836.00,807.50,826.85,826.85,809.10,1168,26551,21982309.00,
539962,QFSL        ,X ,Q,0.19,0.19,0.18,0.18,0.18,0.20,49,214853,39628.00,
539963,ZEAL        ,M ,Q,519.00,519.75,519.00,519.75,519.75,510.10,10,6750,3507037.00,
539978,QUESS       ,B ,Q,1113.00,1148.80,1113.00,1134.35,1140.25,1108.05,300,2771,3126166.00,
539979,DIGJAMLTD   ,B ,Q,7.25,7.69,7.25,7.48,7.48,7.06,125,40402,299912.00,
539980,MIDCAPIWIN  ,B ,Q,69.00,72.70,67.46,67.55,67.55,67.00,11,676,45930.00,
539981,MAXINDIA    ,A ,Q,79.50,84.20,79.50,82.05,82.00,79.75,220,16474,1359046.00,
539982,ASYL        ,M ,Q,30.75,31.00,30.75,31.00,31.00,28.55,2,11500,355062.00,
539984,HUIL        ,X ,Q,895.05,1040.00,895.05,1040.00,1040.00,975.00,9,49,50590.00,
539985,TITAANIUM   ,M ,Q,5.18,5.18,5.18,5.18,5.18,5.90,1,8000,41440.00,
539992,LLOYDSTEEL  ,T ,Q,1.11,1.21,1.11,1.21,1.21,1.16,118,201223,230294.00,
539997,KPL         ,M ,Q,45.20,47.00,45.20,47.00,47.00,45.10,5,15000,684300.00,
540005,LTI         ,A ,Q,1636.00,1690.00,1625.95,1681.05,1681.05,1631.55,498,7538,12535549.00,
540006,BULL        ,XT,Q,161.00,161.00,160.00,160.00,160.00,159.90,32,7189,1150270.00,
540023,MIENT       ,X ,Q,17.25,17.25,17.25,17.25,17.25,18.15,4,352,6072.00,
540024,ASHARI      ,X ,Q,50.10,50.10,50.10,50.10,50.10,52.70,9,268,13426.00,
540025,ADVENZYMES  ,A ,Q,211.25,222.00,210.25,218.05,218.80,210.85,1160,54773,11846230.00,
540026,LAHL        ,XT,Q,3.65,3.65,3.48,3.58,3.48,3.65,2,500,1791.00,
540027,PTIL        ,M ,Q,208.60,249.60,202.00,214.25,214.25,232.65,89,116000,24961650.00,
540047,DBL         ,A ,Q,832.00,868.05,832.00,868.05,868.05,826.75,2695,60826,52104099.00,
540048,SPAL        ,B ,Q,333.30,333.30,325.35,329.50,329.50,323.15,13,257,84678.00,
540061,BIGBLOC     ,B ,Q,111.00,116.00,111.00,114.55,114.55,109.60,154,8670,987925.00,
540062,GOLDENCREST ,XT,Q,16.00,16.00,16.00,16.00,16.00,15.90,11,79,1264.00,
540063,ECS         ,X ,Q,3.81,3.81,3.81,3.81,3.81,3.74,44,7131,27169.00,
540064,FRETAIL     ,A ,Q,569.00,577.40,552.25,571.40,572.05,567.90,3538,176223,99443846.00,
540065,RBLBANK     ,A ,Q,521.00,530.25,518.80,526.50,525.50,518.45,1530,110071,57726372.00,
540071,CAMSONSEEDS ,XT,Q,15.50,15.50,15.50,15.50,15.50,16.30,13,5034,78027.00,
540073,BLS         ,B ,Q,175.65,189.00,173.60,185.80,185.80,175.30,588,30417,5559653.00,
540081,GOVNOW      ,B ,Q,7.20,8.75,7.20,8.75,8.75,8.00,5,107,933.00,
540083,TVVISION    ,B ,Q,8.77,9.94,8.77,9.94,9.94,9.22,15,2414,23318.00,
540084,SPICY       ,M ,Q,10.40,10.45,10.40,10.45,10.45,10.00,4,60000,625500.00,
540108,TAHL        ,X ,Q,22.60,24.55,22.60,24.35,24.35,23.40,198,173641,4174231.00,
540115,LTTS        ,A ,Q,1333.00,1355.00,1315.00,1344.85,1340.00,1333.90,490,4016,5401911.00,
540124,GNA         ,B ,Q,496.90,504.60,496.20,499.30,497.00,493.60,251,6362,3181702.00,
540125,RADHIKAJWE  ,M ,Q,22.50,25.00,22.50,24.00,24.00,23.95,8,12800,311200.00,
540132,SIIL        ,XT,Q,17.35,17.35,16.50,16.50,16.50,17.35,13,83,1431.00,
540133,ICICIPRULI  ,B ,Q,412.85,416.40,404.30,413.55,413.55,407.05,905,43797,17950110.00,
540134,IISL        ,X ,Q,28.40,29.35,27.70,29.20,29.35,28.35,235,25630,737015.00,
540135,ARCFIN      ,XT,Q,4.05,4.05,4.05,4.05,4.05,3.99,1,5,20.00,
540136,HPL         ,B ,Q,96.05,99.95,94.55,96.35,96.35,94.75,173,11293,1081580.00,
540143,SAGARSOFT   ,X ,Q,147.00,157.25,142.55,157.25,157.25,149.80,60,5574,855468.00,
540144,DRA         ,M ,Q,23.50,23.50,23.50,23.50,23.50,22.50,1,2500,58750.00,
540145,VALIANTORG  ,M ,Q,828.85,828.85,820.00,828.00,828.00,800.00,3,600,494527.00,
540146,ACML        ,M ,Q,120.00,132.00,117.00,130.85,132.00,120.95,12,72000,8997000.00,
540147,SHASHIJIT   ,M ,Q,30.00,30.00,30.00,30.00,30.00,31.00,1,4000,120000.00,
540151,DIKSAT      ,M ,Q,100.00,100.00,100.00,100.00,100.00,98.00,3,27000,2700000.00,
540153,ENDURANCE   ,B ,Q,1225.00,1264.30,1225.00,1245.20,1245.20,1198.60,360,2204,2736107.00,
540154,IDFSENSEXE  ,B ,Q,361.40,361.40,361.40,361.40,361.40,370.00,1,2,722.00,
540159,PURPLE      ,XT,Q,19.75,19.75,19.75,19.75,19.75,20.65,1,500,9875.00,
540173,PNBHOUSING  ,A ,Q,1180.00,1185.00,1146.10,1148.70,1147.20,1161.65,706,5443,6274211.00,
540175,REGENCY     ,X ,Q,45.50,47.25,42.00,47.25,47.25,45.85,132,19505,853527.00,
540180,VBL         ,B ,Q,769.00,776.35,758.00,766.10,766.10,761.80,278,6321,4866086.00,
540192,LKPSEC      ,X ,Q,19.40,19.85,18.85,19.75,19.70,18.75,64,14049,275138.00,
540203,SFL         ,B ,Q,1440.00,1485.00,1440.00,1479.70,1480.00,1455.00,70,324,473729.00,
540205,AVL         ,M ,Q,72.10,72.15,72.10,72.15,72.15,72.05,2,4000,288500.00,
540210,TMRVL       ,B ,Q,73.00,77.20,73.00,76.65,77.20,72.25,35,1964,149381.00,
540212,TCIEXP      ,B ,Q,529.90,544.85,513.00,538.05,537.60,524.25,68,1405,754778.00,
540222,LAURUSLABS  ,A ,Q,468.95,469.85,462.00,467.55,468.00,468.40,273,4716,2196069.00,
540243,NEWLIGHT    ,XT,Q,28.10,28.20,27.80,27.90,27.90,28.20,99,10410,291837.00,
540259,SHANGAR     ,X ,Q,19.65,19.65,19.65,19.65,19.65,18.75,1,5,98.00,
540266,GLCL        ,XT,Q,38.50,39.00,38.10,38.10,38.10,37.90,14,25675,986903.00,
540267,FLORACORP   ,XT,Q,12.01,12.01,11.74,11.74,11.74,12.35,11,5465,64255.00,
540269,SKL         ,M ,Q,13.10,13.20,13.10,13.10,13.10,12.80,6,60000,789000.00,
540293,PRICOLLTD   ,B ,Q,73.40,75.55,73.25,74.05,74.05,71.95,226,22622,1672454.00,
540311,JITFINFRA   ,T ,Q,21.00,22.85,21.00,22.85,22.85,21.80,20,5071,115069.00,
540358,RMC         ,M ,Q,60.90,60.90,60.90,60.90,60.90,59.75,1,2000,121800.00,
540361,DANUBE      ,XT,Q,1.52,1.52,1.48,1.48,1.48,1.55,10,1452,2159.00,
540366,RADIOCITY   ,B ,Q,329.30,334.00,320.05,328.65,333.90,324.05,51,553,180904.00,
540376,DMART       ,A ,Q,1526.10,1561.00,1526.10,1554.95,1554.95,1519.45,4141,79424,123100352.00,
540393,SMLT        ,M ,Q,48.20,48.25,48.20,48.25,48.25,48.15,2,4000,192900.00,
540394,JDML        ,M ,Q,31.00,31.00,31.00,31.00,31.00,32.30,1,3000,93000.00,
540395,CHEMCRUX    ,M ,Q,41.20,41.25,39.30,41.25,41.25,39.30,10,44000,1799000.00,
540396,MANOMAY     ,M ,Q,35.70,35.70,35.60,35.60,35.60,35.50,7,44000,1568800.00,
540401,MAXIMUS     ,M ,Q,40.00,40.00,40.00,40.00,40.00,37.50,1,3000,120000.00,
540403,CLEDUCATE   ,B ,Q,176.55,183.50,176.50,177.15,177.15,180.00,19,680,122131.00,
540416,OCTAWARE    ,M ,Q,79.00,79.00,79.00,79.00,79.00,75.00,1,3200,252800.00,
540425,SHANKARA    ,B ,Q,1598.00,1659.00,1582.05,1631.80,1629.20,1588.05,2461,29372,47762923.00,XD
540492,PGL         ,M ,Q,22.85,22.85,22.85,22.85,22.85,22.20,1,10000,228500.00,
540497,SCHAND      ,B ,Q,364.90,369.00,363.00,364.65,364.00,360.05,79,1739,634683.00,
540519,MEERA       ,M ,Q,195.00,212.00,195.00,210.00,210.00,192.95,11,5500,1109500.00,
540530,HUDCO       ,B ,Q,56.05,57.60,56.05,57.25,57.25,56.25,656,134395,7698496.00,
540544,PSPPROJECT  ,B ,Q,494.95,507.00,493.00,501.95,504.00,485.75,160,4257,2131173.00,
540550,YUG         ,M ,Q,28.90,28.90,28.90,28.90,28.90,31.65,1,4000,115600.00,
540565,INDIGRID    ,IF,Q,97.05,97.05,96.99,97.00,97.00,97.00,13,76545,7425069.00,
540575,STARCEMENT  ,B ,Q,127.00,134.00,127.00,127.45,127.45,128.20,248,6100,789428.00,
540593,HEOF1126RG  ,B ,Q,9.00,9.14,8.86,8.91,9.14,8.87,21,20098,179749.00,
540595,TEJASNET    ,B ,Q,313.60,319.65,312.50,319.35,319.65,311.95,171,6769,2132359.00,
540596,ERIS        ,B ,Q,778.25,780.50,761.00,762.80,762.80,778.20,54,333,257070.00,
540602,GTPL        ,B ,Q,122.95,129.80,122.35,126.35,126.00,120.60,76,1704,213464.00,
540611,AUBANK      ,B ,Q,695.50,713.65,695.50,701.30,699.10,696.25,733,14321,10101666.00,
540612,LOWVOLIWIN  ,B ,Q,85.80,85.80,85.55,85.55,85.55,84.22,2,3600,308430.00,
540614,GGENG       ,M ,Q,60.00,61.00,52.00,61.00,61.00,58.00,8,33000,1892700.00,
540616,ARTEMIS     ,B ,Q,92.00,92.00,87.60,88.85,88.00,89.10,12,2003,179879.00,
540642,SALASAR     ,B ,Q,346.45,351.00,330.50,336.60,339.05,338.85,270,11736,4029247.00,
540647,GANGESSEC   ,B ,Q,54.00,61.00,53.80,53.80,53.80,67.25,42,2376,130488.00,
540648,PALASHSEC   ,B ,Q,52.00,53.95,49.05,53.55,53.95,53.50,16,508,25525.00,
540649,AVADHSUGAR  ,B ,Q,353.05,362.00,340.30,341.30,341.30,353.70,239,6214,2188627.00,
540650,MAGADHSUGAR ,B ,Q,92.60,95.50,88.55,91.00,91.00,88.45,11,298,27477.00,
540651,JIGAR       ,M ,Q,33.80,33.80,33.80,33.80,33.80,34.00,1,4000,135200.00,
540652,CTCL        ,M ,Q,47.25,47.25,47.00,47.00,47.00,46.00,3,9000,423750.00,
540653,SINTEXPLAST ,B ,Q,47.00,48.30,47.00,47.75,47.75,47.00,1269,274909,13112254.00,
540669,UTINEXT50   ,B ,Q,294.90,294.90,294.90,294.90,294.90,289.05,2,10,2949.00,
540673,SIS         ,B ,Q,1200.00,1205.45,1187.05,1195.05,1195.05,1198.95,61,327,392594.00,
540678,COCHINSHIP  ,B ,Q,478.85,489.00,478.85,485.55,486.70,475.55,273,7358,3573233.00,
540679,SMSLIFE     ,B ,Q,281.10,319.90,281.10,282.05,282.05,281.00,5,7,2047.00,
540680,KIOCL       ,B ,Q,183.30,197.25,183.30,191.70,191.70,181.05,259,7421,1424735.00,
540686,SMRUTHIORG  ,X ,Q,98.80,100.40,98.80,100.40,100.40,96.00,3,125,12534.00,
540691,ABCAPITAL   ,B ,Q,140.50,142.60,140.50,141.45,141.45,139.75,1202,128622,18228723.00,
540692,APEX        ,B ,Q,512.30,524.30,507.90,524.30,524.30,499.35,748,32938,17122574.00,
540694,ANG         ,M ,Q,74.00,74.20,74.00,74.20,74.20,73.50,6,11200,830000.00,
540695,DWL         ,M ,Q,31.50,33.00,30.50,32.90,32.90,30.00,8,60000,1953300.00,
540699,DIXON       ,B ,Q,3214.80,3235.15,3186.60,3201.90,3219.00,3193.80,142,633,2034797.00,
540700,BRNL        ,B ,Q,168.60,170.50,168.60,170.20,170.20,171.00,9,227,38501.00,
540701,DCAL        ,B ,Q,284.95,296.90,282.00,289.45,291.80,282.05,303,13581,3924128.00,
540702,LASA        ,B ,Q,45.15,46.00,45.15,45.15,45.15,47.50,133,75341,3406988.00,
540703,PROVESTSER  ,X ,Q,13.24,13.24,11.98,12.40,12.40,12.61,7,521,6509.00,
540704,MATRIMONY   ,B ,Q,740.00,740.00,726.00,726.00,726.00,720.60,3,101,73906.00,
540709,RELHOME     ,B ,Q,59.10,61.15,59.10,60.35,60.25,59.45,346,42088,2550035.00,
540710,CAPACITE    ,B ,Q,292.30,303.20,292.30,295.80,295.55,291.60,316,12254,3658968.00,
540715,SAGAR       ,M ,Q,28.00,31.20,28.00,31.20,31.20,32.10,2,6000,177600.00,
540716,ICICIGI     ,B ,Q,729.75,740.00,720.00,730.15,730.00,726.05,237,6142,4480557.00,
540717,PQIF        ,X ,Q,111.00,111.00,111.00,111.00,111.00,111.00,2,50,5550.00,
540719,SBILIFE     ,B ,Q,685.50,698.30,680.80,687.30,687.30,678.35,711,13247,9141086.00,
540724,DIAMONDYD   ,B ,Q,1219.00,1229.00,1192.25,1221.80,1226.90,1183.05,59,320,388278.00,
540725,SISL        ,M ,Q,102.00,102.00,99.10,101.40,101.40,100.35,13,13000,1301150.00,
540726,TTFL        ,M ,Q,115.75,115.75,108.00,108.00,108.00,112.10,12,13000,1470850.00,
540728,SAYAJIIND   ,XT,Q,620.00,620.00,589.00,589.00,589.00,620.00,16,625,369880.00,
540729,VANTABIO    ,M ,Q,46.15,49.50,46.15,46.20,46.20,46.00,4,12000,573900.00,
540735,IRIS        ,M ,Q,47.50,47.50,47.50,47.50,47.50,45.85,1,4000,190000.00,
540737,SGRL        ,M ,Q,57.00,57.00,57.00,57.00,57.00,58.00,1,3000,171000.00,
540738,STL         ,M ,Q,145.00,145.00,145.00,145.00,145.00,141.50,1,1000,145000.00,
540743,GODREJAGRO  ,B ,Q,649.00,661.00,644.55,653.85,652.75,643.60,682,17798,11665306.00,
540744,MESCON      ,XT,Q,37.95,39.25,37.95,38.30,38.90,37.60,66,10371,397968.00,
540749,MASFIN      ,B ,Q,591.35,614.00,591.35,599.60,604.00,594.50,34,291,174841.00,
540750,IEX         ,B ,Q,1611.40,1611.40,1582.10,1587.45,1590.00,1570.90,72,280,446941.00,
540755,GICRE       ,B ,Q,718.00,718.80,699.00,715.05,718.80,700.90,404,5266,3723940.00,
540757,SCPL        ,M ,Q,142.25,143.05,141.00,143.05,143.05,141.90,7,6400,910400.00,
540761,RCBFIVAG    ,B ,Q,8.48,8.48,8.46,8.46,8.46,8.49,2,5398,45677.00,
540762,TIINDIA     ,B ,Q,215.00,229.40,211.00,221.25,220.00,222.00,137,2601,582260.00,
540767,RNAM        ,B ,Q,216.65,219.75,216.50,217.45,217.25,218.45,146,4376,953820.00,
540768,MAHLOG      ,B ,Q,548.00,570.00,546.00,556.35,553.45,544.70,154,2856,1602027.00,
540769,NIACL       ,B ,Q,647.75,650.60,640.15,644.55,644.55,644.40,281,3471,2239642.00,
540774,IFGLEXPOR   ,B ,Q,222.95,222.95,201.70,208.90,212.70,208.90,62,550,115146.00,
540775,KHADIM      ,B ,Q,787.00,793.00,762.90,767.30,763.00,781.00,57,456,356069.00,
540776,5PAISA      ,B ,Q,390.00,392.75,385.55,392.75,392.75,374.05,64,1278,501384.00,
540777,HDFCLIFE    ,B ,Q,471.05,476.15,469.45,471.40,471.40,469.00,2153,130632,61730319.00,
540786,SHARIKA     ,M ,Q,44.00,44.00,44.00,44.00,44.00,41.95,1,3000,132000.00,
540787,ICICIB22    ,B ,Q,35.80,36.00,35.55,35.94,35.92,35.64,100,71098,2553499.00,
540789,DNAMEDIA    ,B ,Q,7.93,9.30,7.83,8.75,9.30,8.34,45,36533,295004.00,
540790,EASTERNGAS  ,X ,Q,13.20,13.20,13.20,13.20,13.20,13.85,4,10805,142626.00,
540793,HHOF1140RG  ,B ,Q,8.93,8.93,8.52,8.52,8.52,8.41,5,21125,184026.00,
540795,DYNAMIC     ,M ,Q,38.00,38.00,38.00,38.00,38.00,38.00,2,6000,228000.00,
540797,SHALBY      ,B ,Q,173.30,178.00,173.30,175.65,173.90,172.45,134,4667,818809.00,
540798,FSC         ,B ,Q,699.00,709.50,672.00,680.35,672.00,683.30,131,1299,895335.00,
540799,DACEFRG     ,B ,Q,9.00,10.70,9.00,9.70,9.70,9.90,4,124,1135.00,
540811,DML         ,M ,Q,7.10,7.10,7.10,7.10,7.10,7.09,1,10000,71000.00,
540821,SADHNA      ,X ,Q,23.25,23.50,23.25,23.50,23.50,23.40,5,2080,48457.00,
540824,ASTRON      ,B ,Q,108.60,112.05,108.60,110.95,110.95,107.90,189,27205,3006513.00,
540850,JFL         ,M ,Q,62.50,62.50,62.50,62.50,62.50,60.95,1,2000,125000.00,
540861,IPRU3018    ,B ,Q,8.40,8.42,8.40,8.42,8.42,8.52,2,2908,24484.00,
540874,7SEAS       ,XT,Q,9.00,9.15,9.00,9.15,9.15,9.15,5,5300,47745.00,
540879,APOLLO      ,B ,Q,178.25,193.00,178.25,186.30,186.20,179.30,289,8317,1553304.00,
540900,NEWGEN      ,B ,Q,259.00,259.00,255.00,255.55,255.00,256.20,148,2111,542327.00,
540901,PRAXIS      ,T ,Q,203.25,220.90,203.25,209.55,209.55,211.00,17,366,77729.00,
540902,AMBER       ,B ,Q,1025.05,1061.70,1025.05,1052.35,1050.00,1022.65,202,1375,1431457.00,
540935,GALAXYSURF  ,B ,Q,1300.25,1347.95,1291.20,1327.70,1334.25,1299.25,56,844,1109620.00,
540937,MEDICO      ,M ,Q,99.00,99.00,99.00,99.00,99.00,97.00,10,50400,4989600.00,
540945,FSSPL       ,M ,Q,25.10,25.50,25.10,25.50,25.50,25.40,2,8000,202400.00,
